date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography
2017-04-30,0.75,1080538.36,480904.28,236525.22,13569.85,349539.01,128890.58,220515.1,133.33,conventional,2017,Phoenix/Tucson
2015-07-05,1.15,536642.98,2968.62,338863.42,17991.98,176818.96,176636.74,182.22,0.0,conventional,2015,Northern New England
2019-07-21,1.8,447685.05,91180.07,126808.19,18055.36,211641.43,170366.14,38583.31,2691.98,conventional,2019,San Diego
2017-01-22,0.98,29282.55,12519.74,5289.45,11.43,11461.93,8840.51,2621.42,0.0,organic,2017,Denver
2019-11-17,0.94,4871974.0,1911794.0,196462.0,15890.0,2747828.0,1330457.0,1404408.0,12963.0,conventional,2019,Southeast
2015-03-01,0.97,397899.56,97605.68,101935.17,129285.88,69072.83,50732.68,1144.16,17195.99,conventional,2015,Detroit
2019-02-24,1.19,22396.59,522.62,357.15,0.0,21516.82,21118.39,398.43,0.0,organic,2019,Harrisburg/Scranton
2017-05-07,2.32,845.11,0.0,738.66,0.0,106.45,86.67,19.78,0.0,organic,2017,Grand Rapids
2019-06-02,1.24,27687.2,414.87,2898.4,0.0,24347.63,20722.86,3624.77,0.0,organic,2019,Detroit
2016-05-15,0.69,1343566.69,614769.67,335853.13,95672.31,297271.58,102106.82,192425.32,2739.44,conventional,2016,Houston
2020-02-09,1.5,252616.77,19534.09,24363.9,550.33,208168.45,166353.43,41815.02,0.0,organic,2020,Northeast
2017-11-26,1.57,2841.29,27.75,182.15,0.0,2631.39,2631.39,0.0,0.0,organic,2017,Albany
2019-08-11,1.78,667762.93,97556.57,272184.88,33437.96,264583.52,111766.77,150297.99,2518.76,conventional,2019,Chicago
2020-05-03,1.5,22999.0,73.0,2970.0,0.0,19956.0,3220.0,16736.0,0.0,organic,2020,Nashville
2020-01-06,1.35,3134.52,52.94,1.0,0.0,3080.58,3080.58,0.0,0.0,organic,2020,New Orleans/Mobile
2020-04-12,1.13,419160.21,132852.72,136129.91,379.52,149798.06,130997.45,15991.72,2808.89,conventional,2020,Harrisburg/Scranton
2018-10-07,1.6,25097.4,2902.15,2699.35,0.0,19495.9,19436.34,59.56,0.0,organic,2018,Philadelphia
2015-05-03,0.78,6558729.33,3520801.33,2265493.71,58510.13,713924.16,546260.44,166650.78,1012.94,conventional,2015,South Central
2019-06-16,1.26,18449.07,45.93,2355.6,31.19,16016.35,14287.67,1728.68,0.0,organic,2019,Richmond/Norfolk
2019-05-26,1.63,156844.7,22033.29,4379.88,3167.68,127263.85,98348.65,28915.2,0.0,organic,2019,South Central
2015-04-05,2.18,2789.49,99.8,1927.65,2.59,759.45,759.45,0.0,0.0,organic,2015,Hartford/Springfield
2020-02-16,1.03,381911.91,80585.27,173953.33,135.82,127237.49,104597.43,18641.59,3998.47,conventional,2020,Harrisburg/Scranton
2019-06-09,1.23,142925.18,32990.82,13120.47,2324.08,94489.81,32156.7,62143.11,190.0,conventional,2019,Pittsburgh
2018-09-02,1.22,544645.5,26547.13,326379.0,1790.69,189928.68,165962.47,21436.21,2530.0,conventional,2018,Philadelphia
2017-11-19,1.5,89083.0,28168.0,17531.0,1896.0,41488.0,35828.0,5660.0,0.0,conventional,2017,Pittsburgh
2016-07-10,1.15,125690.61,21301.03,27011.26,9.53,77368.79,77225.89,142.9,0.0,organic,2016,Los Angeles
2018-06-17,1.17,111442.56,11335.32,55298.94,4.0,44804.3,24527.54,20206.76,70.0,conventional,2018,Syracuse
2018-10-07,0.92,527387.45,103091.42,97798.29,92661.0,233836.74,190392.35,41423.65,2020.74,conventional,2018,Detroit
2015-01-25,1.15,2778000.82,1990978.47,266024.34,18600.92,502397.09,281141.42,221255.67,0.0,conventional,2015,Southeast
2019-04-07,0.95,8202017.44,2182986.82,2559588.01,209176.68,3250265.93,2861199.73,189236.17,199830.03,conventional,2019,California
2017-09-24,1.96,113272.89,2101.47,48552.76,24966.57,37652.09,26290.1,3741.32,7620.67,conventional,2017,Grand Rapids
2017-06-25,1.74,142258.18,2010.17,54017.53,29866.67,56363.81,42161.64,4631.35,9570.82,conventional,2017,Grand Rapids
2020-05-03,1.72,103746.0,2327.0,14302.0,0.0,87116.0,48582.0,38535.0,0.0,organic,2020,Chicago
2015-12-06,0.89,244024.83,94777.64,107758.8,10794.34,30694.05,30201.26,492.79,0.0,conventional,2015,Las Vegas
2020-10-25,1.17,129830.2,32327.39,12392.86,9.2,85100.75,80015.7,4245.05,840.0,conventional,2020,Pittsburgh
2019-10-13,0.89,931557.08,317369.05,59746.63,50383.06,504058.34,219042.0,283536.79,1479.55,conventional,2019,West Tex/New Mexico
2015-09-27,1.7,8898.69,2858.56,5619.88,0.0,420.25,420.25,0.0,0.0,organic,2015,San Diego
2017-02-12,1.52,214333.3,43227.87,61842.48,104.08,109158.87,63558.21,45600.66,0.0,organic,2017,West
2018-01-01,1.48,21181.05,3745.98,326.83,0.0,17108.24,15338.34,1769.9,0.0,organic,2018,Dallas/Ft. Worth
2020-07-12,1.17,993626.37,514413.71,42776.08,540.32,435896.26,411132.95,22630.94,2132.37,conventional,2020,Miami/Ft. Lauderdale
2015-08-23,2.21,17148.39,3696.01,12224.75,1.64,1225.99,0.0,1225.99,0.0,organic,2015,Portland
2016-11-27,2.07,5306.81,252.27,162.06,23.99,4868.49,4868.49,0.0,0.0,organic,2016,Harrisburg/Scranton
2015-04-26,0.53,1272428.72,1012900.04,159158.29,5832.62,94537.77,76637.06,17900.71,0.0,conventional,2015,Phoenix/Tucson
2019-02-17,0.88,399019.53,86700.94,99061.3,7824.62,205432.67,88452.63,116958.45,21.59,conventional,2019,Las Vegas
2016-07-24,1.16,261491.83,127608.67,41610.13,397.0,91876.03,68532.55,10508.48,12835.0,conventional,2016,New Orleans/Mobile
2018-09-16,1.17,192503.05,45764.41,39724.83,212.41,106801.4,80432.57,25652.16,716.67,conventional,2018,Roanoke
2018-03-04,1.27,3654450.88,753405.33,984160.83,246085.46,1670799.26,1303661.73,309332.66,57804.87,conventional,2018,Great Lakes
2016-03-13,1.41,714002.3,192002.8,383557.6,52459.24,85982.66,85202.82,726.43,53.41,conventional,2016,San Francisco
2020-05-24,1.64,3955.0,130.0,506.0,0.0,3319.0,1787.0,1532.0,0.0,organic,2020,Albany
2017-04-16,1.67,175861.5,1857.22,80672.38,34537.85,58794.05,39418.9,6580.28,12794.87,conventional,2017,Grand Rapids
2015-09-20,1.69,1837.03,787.73,762.63,0.0,286.67,286.67,0.0,0.0,organic,2015,Grand Rapids
2018-03-25,1.34,8620.15,111.52,296.6,0.0,8212.03,8212.03,0.0,0.0,organic,2018,Miami/Ft. Lauderdale
2019-05-19,1.8,33330.61,6379.8,92.91,0.0,26857.9,26744.57,113.33,0.0,organic,2019,Houston
2018-01-21,1.53,6993.97,113.71,598.05,0.0,6282.21,6278.88,3.33,0.0,organic,2018,Orlando
2020-11-01,1.07,117636.28,34603.74,5899.77,1145.22,75987.55,49907.85,25836.73,242.97,conventional,2020,Boise
2016-07-10,1.15,359346.63,141565.52,92115.84,93.56,125571.71,87917.71,26862.89,10791.11,conventional,2016,Tampa
2016-05-22,1.04,343576.29,135034.4,98568.31,6909.7,103063.88,59371.64,40067.82,3624.42,conventional,2016,South Carolina
2019-08-18,2.1,14186.72,3734.44,1897.51,0.0,8554.77,7320.86,1233.91,0.0,organic,2019,Phoenix/Tucson
2016-06-19,1.35,78211.73,2080.76,45936.69,15.5,30178.78,28498.78,0.0,1680.0,conventional,2016,Syracuse
2020-03-22,1.43,6256808.81,530457.78,3400038.92,10004.08,2316308.03,1640144.14,641614.28,34549.61,conventional,2020,Northeast
2016-08-21,1.6,12593.77,985.59,3391.77,482.81,7733.6,7072.24,661.36,0.0,organic,2016,South Carolina
2015-06-21,1.66,638192.89,202071.06,304368.47,6264.36,125489.0,76906.18,48582.82,0.0,organic,2015,Total U.S.
2015-09-06,1.58,14379.6,2634.99,5041.08,717.8,5985.73,5977.42,8.31,0.0,organic,2015,Baltimore/Washington
2020-04-26,1.44,804183.74,119252.16,108150.5,474.59,576306.49,317784.62,258475.21,46.66,conventional,2020,Seattle
2015-07-05,2.13,3135.77,2.0,1530.03,0.0,1603.74,1603.74,0.0,0.0,organic,2015,Boston
2017-06-18,1.66,581303.33,5379.22,452146.49,3286.69,120490.93,112280.36,5416.4,2794.17,conventional,2017,Boston
2020-02-23,1.66,48059.05,176.73,8090.32,3.48,39788.52,19554.96,20233.56,0.0,organic,2020,Portland
2015-05-10,0.75,1298826.19,817727.07,357330.3,7803.87,115964.95,107302.84,8644.44,17.67,conventional,2015,Dallas/Ft. Worth
2015-03-29,1.39,339877.09,15819.32,222182.25,1168.94,100706.58,88306.35,12400.23,0.0,conventional,2015,Philadelphia
2018-08-12,1.55,8502.06,613.59,2304.2,0.0,5579.51,4097.67,1481.84,0.0,organic,2018,Columbus
2017-02-05,1.95,4611.95,1715.85,210.43,0.0,2685.67,1271.11,1414.56,0.0,organic,2017,Orlando
2017-01-29,1.11,395411.39,174671.54,85091.43,3175.63,132472.79,91776.59,40642.03,54.17,conventional,2017,South Carolina
2017-12-24,1.4,335782.87,210851.28,27970.4,717.07,96244.12,62931.27,33312.85,0.0,conventional,2017,Tampa
2017-12-03,1.56,25457.57,7042.76,178.32,0.0,18236.49,18166.49,70.0,0.0,organic,2017,Houston
2017-11-12,1.9,12462.54,2436.77,1918.4,0.0,8107.37,8096.02,11.35,0.0,organic,2017,Phoenix/Tucson
2017-07-30,2.38,3374.92,127.96,1619.38,0.0,1627.58,587.08,1040.5,0.0,organic,2017,Spokane
2018-05-06,0.95,752162.24,489577.93,47140.36,2413.72,213030.23,103124.05,109332.85,573.33,conventional,2018,Orlando
2019-02-24,1.05,394653.8,169123.14,67999.04,9326.3,148205.32,132976.12,15219.2,10.0,conventional,2019,Raleigh/Greensboro
2019-12-15,1.72,20006.59,35.86,1238.26,0.0,18732.47,14733.48,3998.99,0.0,organic,2019,Boston
2019-06-16,1.52,6257980.3,1732732.87,1685007.38,247981.4,2592258.65,1929304.65,401031.41,261922.59,conventional,2019,California
2015-11-08,0.98,109428.33,703.75,101815.36,80.0,6829.22,6266.85,562.37,0.0,conventional,2015,Albany
2019-03-17,0.86,525365.13,207744.04,70560.5,7257.67,239802.92,226740.02,13049.57,13.33,conventional,2019,Raleigh/Greensboro
2019-12-15,1.69,16838.27,2454.26,1391.98,0.0,12992.03,11898.87,1093.16,0.0,organic,2019,Phoenix/Tucson
2015-09-13,1.08,464305.03,191302.75,199953.93,21645.98,51402.37,46655.35,4747.02,0.0,conventional,2015,San Diego
2017-05-14,1.76,133422.58,3776.69,55201.16,1954.5,72490.23,38041.51,34448.72,0.0,organic,2017,Midsouth
2020-04-12,1.57,48826.01,238.13,4856.13,0.0,43731.75,10971.44,32760.31,0.0,organic,2020,Atlanta
2018-09-23,2.16,30467.12,8667.63,8499.36,0.0,13300.13,13266.79,33.34,0.0,organic,2018,San Francisco
2016-08-14,1.62,112079.18,5109.11,54891.79,3514.77,48563.51,32201.94,16361.57,0.0,organic,2016,Midsouth
2017-05-07,2.61,9680.55,231.3,5522.61,307.07,3619.57,3168.9,450.67,0.0,organic,2017,Raleigh/Greensboro
2020-06-14,1.73,198419.0,9592.0,2341.0,14.0,186472.0,74195.0,112277.0,0.0,organic,2020,Los Angeles
2019-09-29,1.27,336236.68,137619.11,59542.75,6798.57,132276.25,89146.71,43129.54,0.0,conventional,2019,Raleigh/Greensboro
2019-04-07,1.3,33407.62,10249.57,55.03,0.0,23103.02,23033.02,70.0,0.0,organic,2019,Houston
2018-09-30,1.5,11780.06,1557.56,3.68,0.0,10218.82,10218.82,0.0,0.0,organic,2018,Pittsburgh
2018-06-10,1.81,57789.93,1901.3,17511.82,13.15,38363.66,3432.09,34931.57,0.0,organic,2018,Seattle
2017-04-30,0.86,7483931.18,3221294.56,1692107.7,38275.59,2532253.33,1460631.32,1049435.14,22186.87,conventional,2017,South Central
2020-01-19,1.33,137373.85,12363.23,1961.76,2658.09,120390.77,87529.96,32860.81,0.0,organic,2020,South Central
2015-03-15,1.65,58939.14,8401.12,28424.2,4385.54,17728.28,16137.24,1591.04,0.0,organic,2015,Midsouth
2018-06-10,0.92,8197714.28,3073868.93,2121675.51,135802.9,2866366.94,1367329.05,1482921.9,16115.99,conventional,2018,West
2015-03-01,1.84,849.44,32.69,506.75,0.0,310.0,310.0,0.0,0.0,organic,2015,Grand Rapids
2019-06-30,1.48,700481.7,9049.22,535741.75,2714.98,152975.75,137684.14,13561.62,1729.99,conventional,2019,Boston
2019-10-20,1.66,110399.8,8214.72,10925.35,3.12,91256.61,75502.8,15753.81,0.0,organic,2019,Los Angeles
2017-10-29,1.0,593934.52,169061.21,309160.39,19020.23,96692.69,91706.27,4481.98,504.44,conventional,2017,San Diego
2016-07-03,1.81,7342.95,290.67,289.24,308.49,6454.55,5908.2,546.35,0.0,organic,2016,Harrisburg/Scranton
2017-12-17,1.01,3751927.63,2208030.81,341376.69,15056.86,1187463.27,728007.45,442491.14,16964.68,conventional,2017,Southeast
2020-02-02,0.98,810953.94,204718.46,352816.51,4323.21,249095.76,98884.16,142068.74,8142.86,conventional,2020,Sacramento
2019-09-22,1.47,864631.8,106773.4,445886.87,7472.73,304498.8,198100.02,100667.67,5731.11,conventional,2019,Baltimore/Washington
2015-12-06,0.98,339797.19,92957.56,78805.63,113791.21,54242.79,30612.06,885.86,22744.87,conventional,2015,Detroit
2016-07-17,1.52,392041.56,14420.42,190535.1,17208.53,169877.51,152288.86,9333.25,8255.4,conventional,2016,Philadelphia
2018-05-27,1.57,211383.8,2785.73,46113.6,490.89,160805.66,137982.08,22823.58,0.0,organic,2018,Midsouth
2017-03-26,0.83,1074520.66,663134.3,182628.92,5896.58,222860.86,203295.68,19565.18,0.0,conventional,2017,Houston
2020-05-10,1.21,13344.0,361.0,2.0,0.0,12981.0,12981.0,0.0,0.0,organic,2020,Orlando
2017-11-26,1.08,159826.0,83217.0,6254.0,183.0,70172.0,58959.0,10358.0,856.0,conventional,2017,Nashville
2017-11-19,2.17,12348.84,692.38,7420.01,0.0,4236.45,4236.45,0.0,0.0,organic,2017,San Diego
2015-09-27,0.97,694871.74,119089.66,386987.12,15285.72,173509.24,43108.21,130401.03,0.0,conventional,2015,Denver
2015-05-17,1.88,2730.74,2073.98,46.0,0.0,610.76,610.76,0.0,0.0,organic,2015,Orlando
2017-01-22,1.0,547800.42,178179.3,151852.98,116.5,217651.64,80110.89,137540.75,0.0,conventional,2017,Tampa
2016-11-06,1.57,142095.92,36840.74,27501.34,25305.86,52447.98,45861.67,6586.31,0.0,conventional,2016,Charlotte
2019-03-31,0.7,1726708.04,640177.99,120039.11,153027.99,813462.95,206270.32,607175.97,16.66,conventional,2019,Houston
2018-10-14,1.79,285485.44,26154.73,52754.75,113.3,206462.66,132145.8,74290.76,26.1,organic,2018,West
2015-08-09,1.6,7947.92,93.25,5320.38,0.0,2534.29,1270.0,1264.29,0.0,organic,2015,Roanoke
2020-06-14,1.35,525105.0,17135.0,402148.0,11467.0,94355.0,85330.0,6971.0,2053.0,conventional,2020,Hartford/Springfield
2018-10-21,1.67,12269.69,1960.89,3286.6,5.55,7016.65,7016.65,0.0,0.0,organic,2018,Sacramento
2016-06-26,1.18,333568.95,143186.79,76177.69,94.86,114109.61,68453.99,35165.62,10490.0,conventional,2016,Orlando
2015-10-11,1.6,69918.93,6468.53,50913.46,0.0,12536.94,5310.04,7226.9,0.0,organic,2015,Great Lakes
2016-02-07,1.31,3999.51,499.69,2482.27,2.16,1015.39,161.58,853.81,0.0,organic,2016,Columbus
2016-11-20,1.7,10629.43,354.35,2489.89,289.94,7495.25,5563.87,1931.38,0.0,organic,2016,South Carolina
2018-09-30,1.43,31949.35,6201.2,188.38,0.0,25559.77,21683.11,3876.66,0.0,organic,2018,Houston
2015-09-27,2.24,1140.95,106.54,222.08,8.74,803.59,803.59,0.0,0.0,organic,2015,Harrisburg/Scranton
2016-04-24,1.69,13226.51,1.27,356.71,0.0,12868.53,12868.53,0.0,0.0,organic,2016,Northern New England
2016-06-26,1.52,20209.95,3158.64,11338.76,0.0,5712.55,5690.76,21.79,0.0,organic,2016,San Diego
2016-11-20,1.48,1999044.43,478380.64,712348.38,53734.01,754581.4,664868.53,87750.1,1962.77,conventional,2016,Midsouth
2015-10-04,1.53,2167.25,128.29,1322.93,0.0,716.03,343.33,372.7,0.0,organic,2015,Indianapolis
2019-02-17,1.11,866237.15,165055.15,196958.78,12011.13,492212.09,243404.52,248544.87,262.7,conventional,2019,Denver
2017-02-12,0.64,26706.48,287.17,6528.34,0.0,19890.97,487.26,19403.71,0.0,organic,2017,Cincinnati/Dayton
2019-03-10,1.1,6869864.5,2203412.42,2003355.42,211667.56,2451429.1,2108178.08,127794.17,215456.85,conventional,2019,California
2017-01-22,1.27,8066.77,436.2,2878.14,180.28,4572.15,2901.02,1671.13,0.0,organic,2017,Richmond/Norfolk
2016-02-07,1.62,9462.0,7.59,1515.63,0.0,7938.78,7179.88,758.9,0.0,organic,2016,Boston
2016-10-02,2.29,7057.34,1714.94,4946.21,0.0,396.19,22.67,373.52,0.0,organic,2016,Atlanta
2016-01-17,0.86,228860.79,3683.42,142145.57,7457.43,75574.37,20728.35,53232.61,1613.41,conventional,2016,Cincinnati/Dayton
2018-03-04,1.41,13219.33,1054.97,10.45,0.0,12153.91,12153.91,0.0,0.0,organic,2018,Pittsburgh
2019-10-06,1.19,3832024.24,600556.14,972175.1,407567.47,1851725.53,1311374.67,460728.24,79622.62,conventional,2019,Great Lakes
2016-08-14,1.75,176385.1,44064.59,63383.04,117.36,68820.11,51024.36,17795.75,0.0,organic,2016,West
2017-05-14,0.74,162499.64,22355.83,7368.08,139.39,132636.34,91421.75,41214.59,0.0,organic,2017,Denver
2018-03-11,1.24,12744.6,763.9,91.2,0.0,11889.5,1124.44,10765.06,0.0,organic,2018,Buffalo/Rochester
2019-04-07,0.82,1101706.15,511822.57,119884.07,75543.28,394456.23,254116.58,140319.65,20.0,conventional,2019,West Tex/New Mexico
2019-12-29,1.91,52019.56,3261.26,4927.24,0.0,43831.06,43706.6,124.46,0.0,organic,2019,San Francisco
2017-11-05,1.36,407622.18,129130.3,234394.74,1020.06,43077.08,38736.42,429.99,3910.67,conventional,2017,Sacramento
2018-04-01,1.14,296053.01,54325.88,99563.57,1940.52,140223.04,115848.07,24118.94,256.03,conventional,2018,Richmond/Norfolk
2017-03-26,0.9,61552.96,14157.0,134.96,0.0,47261.0,47189.51,71.49,0.0,organic,2017,Houston
2017-05-21,1.67,87299.49,11348.27,19091.4,257.81,56602.01,29557.75,27044.26,0.0,organic,2017,Southeast
2020-03-08,1.35,650277.14,69436.0,82357.65,2670.79,495623.13,320513.73,145053.1,30056.3,conventional,2020,Portland
2018-08-19,1.01,608042.46,73317.21,107986.24,161512.18,265226.83,212475.23,12800.17,39951.43,conventional,2018,Detroit
2020-09-27,0.97,968494.2,529178.96,42778.44,451.13,396085.67,349336.09,46728.47,21.11,conventional,2020,Miami/Ft. Lauderdale
2018-07-29,1.45,14138.45,465.82,316.03,0.0,13356.6,12922.24,434.36,0.0,organic,2018,Harrisburg/Scranton
2017-10-08,1.74,4151444.41,1377101.0,1829530.74,138380.27,806432.4,747128.46,25531.54,33772.4,conventional,2017,California
2019-05-12,1.17,231204.9,110410.22,10727.56,775.17,109291.95,93007.71,10492.29,5791.95,conventional,2019,St. Louis
2016-02-28,1.56,6934.94,0.0,223.9,0.0,6711.04,699.31,6011.73,0.0,organic,2016,Buffalo/Rochester
2020-01-12,1.2,4401.25,168.26,93.78,0.0,4139.21,954.87,3184.34,0.0,organic,2020,Syracuse
2016-07-10,1.06,291978.06,149481.91,41307.31,335.0,100853.84,79378.63,10060.49,11414.72,conventional,2016,New Orleans/Mobile
2017-09-10,1.57,243134.01,5195.18,182049.97,130.21,55758.65,52068.88,2423.1,1266.67,conventional,2017,Hartford/Springfield
2020-09-06,1.12,6697304.71,624674.43,3830295.93,17981.09,2224353.26,1669765.32,535747.19,18840.75,conventional,2020,Northeast
2017-04-30,0.99,286322.22,147000.26,11874.45,78.43,127369.08,105192.33,20198.8,1977.95,conventional,2017,Nashville
2018-07-01,1.2,109983.73,46961.21,4526.51,12754.96,45741.05,25753.24,19960.7,27.11,conventional,2018,Boise
2017-07-23,2.35,28248.08,2185.42,10316.01,8.19,15738.46,173.33,15565.13,0.0,organic,2017,Portland
2015-10-25,1.83,1161.9,49.27,148.96,0.0,963.67,963.67,0.0,0.0,organic,2015,Albany
2017-07-16,1.6,19126.81,1763.86,4382.01,2211.74,10769.2,10652.21,116.99,0.0,organic,2017,West Tex/New Mexico
2018-03-11,1.27,5214137.33,412621.66,3066433.39,6214.63,1728867.65,1436116.22,279239.21,13512.22,conventional,2018,Northeast
2020-01-19,1.18,10393.73,447.49,2.91,0.0,9943.33,9943.33,0.0,0.0,organic,2020,Miami/Ft. Lauderdale
2017-12-24,1.75,42805.68,928.21,13694.01,26.04,28157.42,3377.7,24684.25,95.47,organic,2017,Seattle
2017-10-15,1.99,6132.37,1113.04,173.88,0.0,4845.45,4780.24,65.21,0.0,organic,2017,Las Vegas
2020-09-27,1.52,14471.92,35.79,1287.07,0.0,13149.06,1448.98,11700.08,0.0,organic,2020,Nashville
2018-02-04,1.06,847261.25,22674.34,754096.71,2247.4,68242.8,34218.15,33787.99,236.66,conventional,2018,Northern New England
2018-05-06,1.6,19302.68,1833.56,3313.54,0.0,14155.58,13667.22,488.36,0.0,organic,2018,West Tex/New Mexico
2019-10-27,1.37,6851.46,225.46,96.62,0.0,6529.38,1921.12,4608.26,0.0,organic,2019,Buffalo/Rochester
2016-08-14,1.07,6538335.89,2200099.61,2538994.07,218247.48,1580994.73,1476927.5,73032.78,31034.45,conventional,2016,California
2020-09-20,1.44,18534.78,290.01,2636.22,60.9,15547.65,10551.8,4995.85,0.0,organic,2020,South Carolina
2020-10-18,1.41,23377.05,444.93,2697.18,71.58,20163.36,7863.41,7032.45,5267.5,organic,2020,South Carolina
2018-09-16,1.25,114704.31,26291.67,22529.95,185.28,65697.41,42658.59,22932.15,106.67,conventional,2018,Louisville
2018-07-29,1.62,276945.37,25923.96,37119.0,1409.67,212492.74,189081.72,23411.02,0.0,organic,2018,Northeast
2019-11-17,1.85,22770.0,2868.0,899.0,0.0,19003.0,18808.0,195.0,0.0,organic,2019,Denver
2017-03-26,1.02,8348.5,347.42,1704.92,0.0,6296.16,23.33,6272.83,0.0,organic,2017,Spokane
2015-01-25,1.41,15387.74,8097.26,5023.48,528.36,1738.64,1738.64,0.0,0.0,organic,2015,Baltimore/Washington
2015-06-07,1.57,1726.96,687.05,20.14,0.0,1019.77,911.62,108.15,0.0,organic,2015,Pittsburgh
2016-07-17,1.76,4222.14,65.33,397.75,0.0,3759.06,1881.52,1877.54,0.0,organic,2016,Buffalo/Rochester
2017-10-15,2.07,53711.04,1119.87,14609.29,414.22,37562.6,26290.94,11271.66,0.0,organic,2017,Plains
2018-01-28,1.73,97026.15,11366.1,25056.37,0.0,60603.68,60596.54,7.14,0.0,organic,2018,Los Angeles
2018-02-04,0.98,202604.34,78189.91,30466.23,2684.22,91263.98,38743.07,52514.24,6.67,conventional,2018,Pittsburgh
2016-08-14,1.76,16889.91,2206.71,10855.76,367.06,3460.38,3443.56,16.82,0.0,organic,2016,Baltimore/Washington
2017-12-10,1.13,6431.82,19.38,76.24,0.0,6336.2,3246.44,3089.76,0.0,organic,2017,Syracuse
2018-08-19,1.63,23059.25,10132.98,1566.77,122.87,11236.63,7027.55,4209.08,0.0,organic,2018,Denver
2018-08-26,1.24,118546.89,26946.85,21169.44,203.32,70227.28,45827.34,24055.07,344.87,conventional,2018,Louisville
2020-04-05,0.93,1365530.57,357577.06,197419.15,5346.84,805086.14,323691.78,474900.42,6493.94,conventional,2020,Phoenix/Tucson
2020-05-17,1.54,17421.0,112.0,1167.0,0.0,16142.0,3245.0,12898.0,0.0,organic,2020,Nashville
2017-08-27,2.16,77416.4,2655.59,23890.3,110.75,50759.76,43832.07,6927.69,0.0,organic,2017,Southeast
2020-05-10,1.59,35772.0,994.0,983.0,2103.0,31691.0,25484.0,6208.0,0.0,organic,2020,West Tex/New Mexico
2017-05-28,1.93,48877.42,61.8,43856.32,0.0,4959.3,4959.3,0.0,0.0,organic,2017,Chicago
2017-01-22,1.19,5887.98,221.91,12.1,0.0,5653.97,3727.78,1926.19,0.0,organic,2017,Miami/Ft. Lauderdale
2017-03-26,2.18,16770.93,3649.96,6356.03,2.05,6762.89,6681.85,81.04,0.0,organic,2017,Philadelphia
2017-07-02,1.28,6607292.61,2527123.67,1942683.02,224121.48,1913364.44,1844798.2,4337.49,64228.75,conventional,2017,California
2015-05-03,1.4,17519.51,12879.51,2627.53,0.0,2012.47,1073.33,939.14,0.0,organic,2015,Phoenix/Tucson
